Hugo_Symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
STPG3,8.907243565333536,-1.2448190133754446e-05,0.043049741141529006,-0.013824598995607267,0.9889699172472854,0.9995925663468931
PRXL2C,165.66374678523906,-0.0007678482227467421,0.041946698299685836,-0.2550061599132443,0.7987183415612202,0.9995925663468931
RPP25L,993.5848062125048,-0.000840105386383407,0.041914663143541954,-0.30722807478299896,0.7586697776197415,0.9995925663468931
C9orf24,7.2465810208795425,-0.0005095691221012808,0.04198762870275842,-0.2947705596435645,0.7681691576732806,0.9995925663468931
FAM219A,364.4332315826423,-0.005687096832326587,0.04133953892847,-1.2207160827441228,0.22219353629011396,0.8914919877149052
LINC00474,0.0,,,,,
MSANTD3,262.066370283816,-0.001125282421641604,0.041308357923457266,-0.2634191507397358,0.7922275315357916,0.9995925663468931
ARRDC1-AS1,416.8436795673115,-0.003335752831932129,0.041001191351130686,-1.0239513110338487,0.3058582726957203,0.9537230794626362
C9orf3,130.1145248644845,-0.003872855013869072,0.041199824709521576,-0.9769395854556939,0.3285990626861155,0.9648288190561096
C9orf40,499.5606046938853,-0.00679006226585316,0.041262403442062986,-1.8477655033392946,0.06463627334625903,0.6047521165451909
CARNMT1,85.82091651051508,6.14381829711617e-05,0.04309850113555329,0.030258640430676866,0.975860781611343,0.9995925663468931
C9orf43,13.781020021152559,-0.002558925672841068,0.04057212691442602,-1.1196848337341914,0.26284809020452715,0.9266553411360758
LINC00475,0.19860759115275042,-0.00018483731282951095,0.038516973050036506,-0.22663174557139978,0.820710105101627,0.9995925663468931
MIR600HG,158.77843757298086,-4.872748633222291e-05,0.04283684624841579,-0.03160354907235973,0.9747882130546541,0.9995925663468931
PLGRKT,603.1940818728025,-0.007976368050067028,0.04123783797947748,-2.29941656691683,0.02148129609075513,0.373882610537098
C9orf108,4.6604005892269,0.0010429909349851827,0.04671758529699598,0.817955115122187,0.4133828173367603,0.999352067146489
FRRS1L,0.02009953730574967,7.44730232820331e-05,0.06143109017024389,0.03428502444261232,0.9726498666132865,0.9995925663468931
C9orf50,0.9319230753596952,-0.0007770365849624831,0.03941307656560084,-0.8611211223286303,0.38917133692389017,0.9883145254681951
CDKN2A-AS1,0.16825882649561222,0.0001357916766488205,0.06842364739554387,0.18422142843511496,0.8538397497041037,0.9995925663468931
C9orf57,7.834054018597203,0.0007125500053139709,0.0694355044375783,1.5956028050471482,0.11057750087377166,0.7262953953075658
