Hugo_Symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
KCNG2,18.50174938625001,-0.0055647067430871205,0.06501864588337472,-1.308008459332019,,0.8092404142877762
KCNG3,0.6860925704326658,0.0010764854098795854,0.10166325675442874,0.7244199719258554,,0.9834583017681094
KCNG4,0.2641207925006765,-0.00027586610227212154,0.06949189831550043,-0.11533229466825685,0.9081817417030255,0.9994535312272573
KCNH1,2.15284175886836,-0.005135943166238719,0.06878414143022615,-0.8918284141361484,0.3724849092504535,0.9377780284821498
KCNH2,40.182616628975204,-0.003081711016438848,0.06891501195140698,-0.5485569808131304,0.5833095152249655,0.9994535312272573
KCNH3,52.75882201849604,-0.007133304500274555,0.06728477047660594,-1.1693640353114607,0.24225699348027796,0.8630699537604335
KCNH4,15.581314098647333,0.004736875858410873,0.07405831848058718,0.6555359177728981,0.5121227689232105,0.9994535312272573
KCNH5,0.23307641133498372,0.0002914594940700254,0.07730143487750023,0.0731194876133479,0.9417110342933642,0.9994535312272573
KCNH6,0.4127821143963642,0.0011165494960228741,0.07337011601344233,0.267895050390175,0.7887801037117954,0.9994535312272573
KCNH7,0.6128608923970907,0.0024459862708447345,0.07464394209009223,0.652182582052786,0.5142833949513608,0.9994535312272573
KCNH8,22.162739664603162,0.006847947791204291,0.0928786033508163,1.782591050963327,,0.596905514062839
KCNIP1,1.7238561533491845,-0.0028575878266700223,0.0696615279765618,-0.5429907795782093,0.5871361508626047,0.9994535312272573
KCNIP2,295.7472508233347,-0.011110691512040641,0.06549260831254453,-1.9684630417222102,,0.5109759455870446
KCNIP3,10.238869387648156,-2.7823377840012866e-05,0.07050558961119383,-0.0044124317485663865,0.9964794002563107,0.9994535312272573
KCNIP4,6.953163759658225,-0.004355911762452708,0.06923320698914393,-0.43039769992987986,0.6669063681869447,0.9994535312272573
KCNJ10,549.5778069494646,0.011985402296093076,0.07727313994292678,1.2787206941617462,0.20099542965451878,0.8220045409225358
KCNJ11,160.45227386877394,-0.008859447436956729,0.06631675768428007,-1.5221797024642112,0.1279640595415641,0.7114876348066705
KCNJ12,9.846692553156872,0.003347723352240415,0.07319635728052601,0.482820823871369,0.6292229637049827,0.9994535312272573
KCNJ13,0.9694548654144054,0.005747934403532872,0.09107454738397901,1.7863586776211562,,0.5961239133083072
KCNJ14,28.088830716041787,0.0003276054831017429,0.0684144207124885,0.026430265709944854,0.9789141540317486,0.9994535312272573
KCNJ15,47.464474970811985,0.009318264820011314,0.0809055046124457,1.4398818184713578,0.1499008378236866,0.747796850684587
KCNJ16,22.956749910907575,-0.0011784186482272354,0.0661075153939819,-0.5226583979146016,,0.9994535312272573
KCNJ1,61.832926914084986,0.003155307099546496,0.08579089234901445,1.0247175919162357,,0.898131475629005
KCNJ2,93.44887016771527,0.0017027490204148531,0.07300004854767488,0.2884282683112886,0.7730189317258193,0.9994535312272573
KCNJ3,0.8146569416482858,0.001074986174125461,0.09419933838668443,0.7624904157629551,,0.9751751120733269
KCNJ4,4.104105284953715,0.0031604979584304144,0.12285126112587244,1.7630620346373307,,0.6080734014353708
KCNJ5,78.91676874113793,0.01134865663301954,0.07960239873729907,1.4503029763142865,0.14697404945815087,0.743404340179703
KCNJ6,1.5880114655697053,-0.0012698283327196714,0.06675701092155334,-0.527473546546649,,0.9994535312272573
KCNJ8,129.45382744459047,0.026349874934975603,0.08848553005379015,2.176057731604807,0.029550943981756575,0.41378570050781704
KCNJ9,0.7040780781733907,-0.0022212155786375362,0.0659463635104653,-0.8053116159680002,0.4206398803005995,0.9631720396317206
KCNK10,7.844928192267505,-0.0007128082870255076,0.0706425614046312,-0.16646559244295436,0.867790558599325,0.9994535312272573
KCNK12,203.14610166512708,0.0018076130084161215,0.07484576209385324,0.40117142511423254,0.6882939173042304,0.9994535312272573
KCNK13,24.442091169037127,0.0065662117690729275,0.07371513956493111,0.7589077682031286,0.44790773168477993,0.9751988731268041
KCNK14,6.566373313158458,0.021419978123422764,0.09225299866002754,2.7471779162547096,0.006011051669674513,0.19646544773131613
KCNK16,0.1543949821339841,-0.0005781151193882204,0.058268225533520554,-0.20160259423003354,0.8402274169702242,0.9994535312272573
KCNK17,4.109005400069674,-0.005789378639692945,0.06797384350325916,-1.0088269105337988,0.3130576527358868,0.9034283829599908
KCNK18,0.0,,,,,
KCNK1,60.891001907914784,0.0021538393959531534,0.07469207472380764,0.43730543121834486,0.6618898570279336,0.9994535312272573
KCNK2,4.619716105029693,0.0005524781824878027,0.07357419339242158,0.16719210099431633,,0.9994535312272573
KCNK3,13.235799915506696,0.0037583075479847078,0.07730305253065435,0.7743924914151048,0.43869872256906084,0.9721517186965453
KCNK4,1.1464290104527337,-0.005313979002426895,0.06612129255047496,-1.3527302608070106,0.17614181934477435,0.7883171343913764
KCNK5,123.26767867739011,0.006900263008283407,0.07713436936933377,1.0186615320988135,0.30836368108268786,0.9002728662800992
KCNK6,263.35273313798757,0.02757009163611298,0.08679783934866324,2.006478513149339,0.04480521898257836,0.4910710729341248
KCNK7,13.218619959319648,-0.012432373933515978,0.06880531100784533,-1.5823817119696415,0.11356245706128978,0.6808730793429003
KCNK9,107.70216037637124,0.00834958354215141,0.11386918757343216,2.5750423537292115,0.010022781263546825,0.2578681723036637
KCNMA1,1224.8487130371002,0.009460405417351983,0.07987900226100426,1.366874055851341,0.17166478529527662,0.7829509137042997
KCNMB1,62.6950146843025,-0.005667124086855933,0.06829116215670221,-0.8516413159164076,0.3944132008606992,0.9511761112279663
KCNMB2,0.965902073098626,-0.0017274461968654381,0.06944250675306493,-0.4507420732092491,0.6521754551544348,0.9994535312272573
KCNMB3,143.49165648260916,-0.010315215572094916,0.06882403820562141,-1.1703642078630019,0.24185443295984999,0.8628114473984909
KCNMB4,111.56815600420582,-0.0003403882116310002,0.07074808105417311,-0.04948894284604053,0.9605296487343382,0.9994535312272573
KCNN1,10.950509727153344,-0.004855493329687013,0.06769809557252057,-0.8884608121735001,,0.9380929744902643
KCNN2,21.548491354960674,0.004167214756289784,0.08050721199310025,0.9747431651027246,,0.9123126307385946
KCNN3,150.03519477520666,0.008327141520570236,0.08456815200507967,1.5721329187678403,0.11591972854994866,0.6858128279894957
KCNN4,2250.097101005287,-0.0016634615635344233,0.06934422941105836,-0.17516649839741563,0.8609488077073182,0.9994535312272573
KCNQ1DN,3.7174506530539078,-0.00015711228691280753,0.07157898172485205,-0.04643562793539101,0.9629630401429675,0.9994535312272573
KCNQ1OT1,54.0903663644193,-0.0021768950977586496,0.06968877744791697,-0.2547788307376055,0.7988939264518562,0.9994535312272573
KCNQ1,85.61497680679315,0.008209558676571761,0.07609805968049987,1.0262640828326355,0.3047671223730707,0.8978582834791009
EBN1,5.090197552900595,-0.003666150561149906,0.06345331611557968,-1.2084899549747559,,0.8482585332875254
EBN2,4.397952933827974,0.013942034486656523,0.08122014697100068,1.8542072063598887,0.06370952150620521,0.5624240405294024
KCNQ4,2.2284806917916207,0.00414108722061454,0.07874517666999029,0.9698319487275517,0.33213026500263465,0.9139787283421249
KCNQ5,147.21936642290612,0.0012247488892834079,0.07133908073060075,0.15363446122021485,0.8778979633868652,0.9994535312272573
KCNRG,7.010672600609283,-0.01953063918436335,0.07300799715420633,-1.9385617069595582,0.05255473015267496,0.522410598021894
